Topology,Traffic,InjectionRate,Throughput,PacketsInjected,PacketsReceived,AvgTotalLatency,AvgHops
Cluster3D_Hub,uniform_random,0.240,0.119923,383853,383753,15.8162,4.8819
Mesh3D_XYZ,transpose,0.420,0.194660,623215,622911,1294.9391,3.7278
Cluster3D_Hub,uniform_random,0.300,0.149818,479559,479419,17.5924,4.9101
Cluster3D_Hub,transpose,0.020,0.009959,31874,31869,13.9456,4.4457
Mesh3D_XYZ,neighbor,0.400,0.199853,639625,639529,8.5047,1.7523
Cluster3D_Hub,uniform_random,0.280,0.139830,447620,447455,16.7158,4.9107
Cluster3D_Hub,uniform_random,0.200,0.099801,319463,319363,15.3108,4.8250
Cluster3D_Hub,transpose,0.100,0.049963,159922,159883,14.4598,4.5691
Cluster3D_Hub,transpose,0.140,0.069970,223956,223903,15.0146,4.6997
Mesh3D_XYZ,neighbor,0.420,0.209830,671555,671457,8.5040,1.7520
Mesh3D_XYZ,neighbor,0.380,0.189955,607948,607855,8.5048,1.7524
Cluster3D_Hub,transpose,0.160,0.079973,255981,255915,15.5352,4.7761
Cluster3D_Hub,transpose,0.060,0.029984,95969,95949,14.1259,4.4761
Cluster3D_Hub,transpose,0.080,0.039915,127758,127729,14.2723,4.5158
Mesh3D_XYZ,transpose,0.500,0.203333,651029,650667,3131.0329,3.5103
Cluster3D_Hub,transpose,0.120,0.059926,191803,191763,14.6940,4.6299
Cluster3D_Hub,transpose,0.180,0.089972,287998,287910,17.1613,4.8528
Cluster3D_Hub,transpose,0.200,0.099113,317306,317161,169.7555,4.7951
Cluster3D_Hub,uniform_random,0.260,0.129887,415776,415639,16.2225,4.9058
Cluster3D_Hub,uniform_random,0.420,0.025537,82348,81717,9434.8764,5.7560
Cluster3D_Hub,neighbor,0.020,0.009959,31874,31869,10.0295,2.5135
Cluster3D_Hub,uniform_random,0.320,0.050393,161872,161258,2890.8951,5.2967
Cluster3D_Hub,uniform_random,0.380,0.025363,81785,81161,8929.4938,5.8028
Cluster3D_Hub,uniform_random,0.360,0.025415,81933,81328,8938.3432,5.7787
Cluster3D_Hub,uniform_random,0.340,0.025927,83594,82968,8314.3994,5.7863
Cluster3D_Hub,uniform_random,0.480,0.025756,83055,82418,9522.2495,5.7045
Cluster3D_Hub,neighbor,0.080,0.039918,127758,127737,10.0179,2.5041
Cluster3D_Hub,neighbor,0.060,0.029986,95969,95954,10.0182,2.5054
Cluster3D_Hub,transpose,0.240,0.083300,266938,266560,1283.0065,4.1238
Cluster3D_Hub,uniform_random,0.440,0.025748,83024,82394,9531.5468,5.7372
Cluster3D_Hub,transpose,0.220,0.086181,276152,275780,1391.0438,4.3903
Cluster3D_Hub,neighbor,0.040,0.019957,63870,63863,10.0160,2.5055
Cluster3D_Hub,uniform_random,0.460,0.025528,82330,81689,9531.3070,5.7339
Cluster3D_Hub,transpose,0.260,0.075471,241941,241508,2059.1789,3.7968
Cluster3D_Hub,neighbor,0.120,0.059929,191803,191772,10.0234,2.5043
Cluster3D_Hub,neighbor,0.140,0.069975,223956,223919,10.0258,2.5042
Cluster3D_Hub,transpose,0.320,0.073599,235972,235516,2948.1541,3.3851
Cluster3D_Hub,transpose,0.340,0.077878,249664,249211,2950.8260,3.3736
Cluster3D_Hub,uniform_random,0.500,0.025212,81317,80679,9290.6957,5.7077
Cluster3D_Hub,transpose,0.300,0.072565,232661,232209,2748.1733,3.4718
Cluster3D_Hub,neighbor,0.100,0.049966,159922,159891,10.0203,2.5041
Cluster3D_Hub,neighbor,0.220,0.110020,352129,352063,10.0363,2.5043
Cluster3D_Hub,transpose,0.280,0.073010,234073,233633,2744.9671,3.5950
Cluster3D_Hub,uniform_random,0.400,0.025651,82729,82082,9588.0702,5.7750
Cluster3D_Hub,neighbor,0.180,0.089983,287998,287945,10.0306,2.5040
Cluster3D_Hub,neighbor,0.200,0.099955,319915,319856,10.0335,2.5043
Cluster3D_Hub,neighbor,0.160,0.079980,255981,255937,10.0264,2.5033
Cluster3D_Hub,transpose,0.380,0.082825,265524,265041,3223.5073,3.2754
Cluster3D_Hub,neighbor,0.240,0.120057,384256,384181,10.0367,2.5032
Cluster3D_Hub,transpose,0.460,0.093378,299307,298809,4361.4754,3.1380
Cluster3D_Hub,transpose,0.420,0.087988,282058,281563,3758.9006,3.1967
Cluster3D_Hub,neighbor,0.280,0.139985,448032,447951,10.0414,2.5032
Cluster3D_Hub,transpose,0.400,0.084852,272013,271526,3426.6343,3.2273
Cluster3D_Hub,neighbor,0.260,0.129981,416018,415939,10.0389,2.5032
Cluster3D_Hub,transpose,0.500,0.097466,312401,311892,4678.8961,3.0674
Cluster3D_Hub,neighbor,0.340,0.169995,544090,543984,10.0523,2.5047
Cluster3D_Hub,transpose,0.360,0.080741,258838,258371,3139.5963,3.3303
Cluster3D_Hub,neighbor,0.300,0.150014,480137,480045,10.0469,2.5046
Cluster3D_Hub,neighbor,0.320,0.159981,512039,511940,10.0491,2.5044
Cluster3D_Hub,transpose,0.480,0.094988,304471,303962,4507.4469,3.0930
Cluster3D_Hub,neighbor,0.360,0.179974,576029,575917,10.0553,2.5049
Cluster3D_Hub,neighbor,0.380,0.189948,607948,607834,10.0578,2.5049
Cluster3D_Hub,neighbor,0.400,0.199846,639625,639507,10.0622,2.5059
Cluster3D_Hub,transpose,0.440,0.091808,294287,293785,4064.2781,3.1810
Cluster3D_Hub,neighbor,0.420,0.209822,671555,671432,10.0658,2.5065
Cluster3D_Hub,neighbor,0.460,0.229843,735627,735498,10.0758,2.5088
Cluster3D_Hub,neighbor,0.440,0.219845,703631,703503,10.0709,2.5076
Cluster3D_Hub,neighbor,0.480,0.239863,767695,767562,10.0816,2.5102
Cluster3D_Hub,neighbor,0.500,0.249869,799716,799580,10.0870,2.5115
