Topology,Traffic,InjectionRate,Throughput,PacketsInjected,PacketsReceived,AvgTotalLatency,AvgHops
Mesh3D_XYZ,uniform_random,0.380,0.189701,607295,607042,20.7017,3.8520
Mesh3D_XYZ,uniform_random,0.440,0.219680,703251,702976,21.8936,3.8374
Mesh3D_XYZ,tornado,0.120,0.059929,191803,191774,9.5009,2.2504
Mesh3D_XYZ,uniform_random,0.200,0.099798,319463,319353,16.7341,3.8426
Mesh3D_XYZ,tornado,0.260,0.129983,416018,415944,9.5007,2.2503
Mesh3D_XYZ,uniform_random,0.360,0.179705,575281,575055,20.4986,3.8562
Mesh3D_XYZ,tornado,0.220,0.110022,352129,352070,9.5011,2.2506
Mesh3D_XYZ,tornado,0.140,0.069975,223956,223920,9.5016,2.2508
Mesh3D_XYZ,tornado,0.280,0.139986,448032,447955,9.5004,2.2502
Mesh3D_XYZ,uniform_random,0.420,0.209688,671255,671001,21.3906,3.8403
Mesh3D_XYZ,tornado,0.300,0.150016,480137,480051,9.4998,2.2499
Mesh3D_XYZ,tornado,0.180,0.089985,287998,287951,9.5014,2.2507
Mesh3D_XYZ,shuffle,0.060,0.029985,95969,95952,14.0561,3.0090
Mesh3D_XYZ,tornado,0.420,0.209825,671555,671441,9.4991,2.2495
Mesh3D_XYZ,shuffle,0.120,0.059927,191803,191767,14.1613,3.0357
Mesh3D_XYZ,shuffle,0.040,0.019957,63870,63861,14.0276,3.0026
Mesh3D_XYZ,shuffle,0.080,0.039917,127758,127733,14.0712,3.0119
Mesh3D_XYZ,shuffle,0.140,0.069971,223956,223907,14.2227,3.0498
Mesh3D_XYZ,uniform_random,0.480,0.239742,767537,767174,26.1944,3.8350
Mesh3D_XYZ,tornado,0.400,0.199849,639625,639517,9.4995,2.2497
Mesh3D_XYZ,shuffle,0.020,0.009959,31874,31869,14.0311,3.0051
Mesh3D_XYZ,tornado,0.460,0.229846,735627,735507,9.4993,2.2497
Mesh3D_XYZ,tornado,0.500,0.249872,799716,799589,9.4992,2.2496
Mesh3D_XYZ,tornado,0.440,0.219848,703631,703512,9.4993,2.2496
Mesh3D_XYZ,shuffle,0.200,0.099947,319915,319830,14.7211,3.0937
Mesh3D_XYZ,tornado,0.380,0.189951,607948,607843,9.4994,2.2497
Mesh3D_XYZ,shuffle,0.180,0.089977,287998,287926,14.4468,3.0788
Mesh3D_XYZ,shuffle,0.240,0.120046,384256,384146,16.0406,3.1116
Mesh3D_XYZ,shuffle,0.100,0.049965,159922,159888,14.1123,3.0231
Mesh3D_XYZ,shuffle,0.260,0.129965,416018,415888,16.5514,3.1159
Mesh3D_XYZ,tornado,0.240,0.120058,384256,384187,9.5009,2.2505
Mesh3D_XYZ,tornado,0.320,0.159983,512039,511947,9.4993,2.2497
Mesh3D_XYZ,shuffle,0.280,0.139967,448032,447893,17.2553,3.1208
Mesh3D_XYZ,shuffle,0.160,0.079975,255981,255921,14.3088,3.0635
Mesh3D_XYZ,tornado,0.200,0.099956,319915,319860,9.5012,2.2506
Mesh3D_XYZ,tornado,0.360,0.179977,576029,575925,9.4992,2.2496
Mesh3D_XYZ,transpose,0.080,0.039915,127758,127727,16.6910,3.8751
Mesh3D_XYZ,transpose,0.060,0.029983,95969,95947,16.5005,3.8157
Mesh3D_XYZ,shuffle,0.340,0.169063,541264,541003,145.0993,3.1327
Mesh3D_XYZ,tornado,0.340,0.169997,544090,543992,9.4995,2.2497
Mesh3D_XYZ,uniform_random,0.460,0.229742,735461,735173,23.0854,3.8329
Mesh3D_XYZ,transpose,0.140,0.069966,223956,223891,18.7437,4.0286
Mesh3D_XYZ,shuffle,0.320,0.159887,511844,511638,32.4742,3.1323
Mesh3D_XYZ,transpose,0.020,0.009959,31874,31869,16.3224,3.7618
Mesh3D_XYZ,transpose,0.040,0.019956,63870,63859,16.3841,3.7770
Mesh3D_XYZ,shuffle,0.400,0.187370,599987,599584,1258.4167,2.9728
Mesh3D_XYZ,shuffle,0.420,0.193744,620376,619980,1570.7583,2.9788
Mesh3D_XYZ,shuffle,0.380,0.183601,587871,587524,745.4913,3.0592
Mesh3D_XYZ,uniform_random,0.500,0.248690,796227,795807,112.3889,3.8293
Mesh3D_XYZ,shuffle,0.300,0.149988,480137,479963,18.5755,3.1282
Mesh3D_XYZ,shuffle,0.220,0.110010,352129,352031,15.3437,3.1063
Mesh3D_XYZ,transpose,0.240,0.115848,370953,370715,646.8378,3.7612
Mesh3D_XYZ,transpose,0.120,0.059924,191803,191757,17.6330,4.0133
Mesh3D_XYZ,transpose,0.160,0.079967,255981,255895,20.1368,4.0151
Torus3D,uniform_random,0.020,0.009931,31785,31778,13.9806,2.9924
Mesh3D_XYZ,transpose,0.260,0.122706,392932,392660,949.6669,3.7181
Mesh3D_XYZ,tornado,0.480,0.239866,767695,767571,9.4991,2.2496
Mesh3D_XYZ,transpose,0.280,0.129358,414255,413947,1233.1094,3.6881
Mesh3D_XYZ,shuffle,0.480,0.206565,661415,661008,2689.5547,2.9132
Mesh3D_XYZ,transpose,0.220,0.108413,347121,346921,331.3680,3.8337
Mesh3D_XYZ,shuffle,0.500,0.211690,677818,677407,2914.3282,2.9037
Mesh3D_XYZ,transpose,0.100,0.049962,159922,159880,16.9752,3.9443
Mesh3D_XYZ,transpose,0.320,0.138318,442983,442619,2172.8847,3.6117
Mesh3D_XYZ,transpose,0.180,0.089964,287998,287886,22.8978,3.9813
Torus3D,uniform_random,0.080,0.039832,127496,127464,14.0317,2.9974
Mesh3D_XYZ,shuffle,0.460,0.201376,644810,644402,2435.4418,2.9238
Torus3D,uniform_random,0.100,0.049866,159604,159572,14.0596,3.0003
Torus3D,uniform_random,0.060,0.029934,95802,95789,14.0473,3.0013
Mesh3D_XYZ,transpose,0.340,0.141560,453389,452991,2705.4499,3.5690
Mesh3D_XYZ,transpose,0.200,0.099920,319909,319743,28.9229,3.9227
Torus3D,uniform_random,0.140,0.069805,223429,223377,14.1007,3.0071
Mesh3D_XYZ,shuffle,0.440,0.196221,628312,627907,2131.3408,2.9347
Mesh3D_XYZ,transpose,0.360,0.143937,461015,460600,3347.3205,3.5304
Torus3D,uniform_random,0.040,0.019906,63719,63700,14.0081,2.9982
Mesh3D_XYZ,transpose,0.380,0.145428,465801,465371,4013.8082,3.4918
Torus3D,uniform_random,0.160,0.079817,255476,255413,14.1151,3.0081
Torus3D,uniform_random,0.220,0.109859,351639,351550,14.1829,3.0201
Torus3D,uniform_random,0.260,0.129893,415776,415658,14.2361,3.0262
Torus3D,tornado,0.020,0.009959,31874,31869,8.4991,1.7495
Torus3D,tornado,0.040,0.019957,63870,63863,8.4984,1.7492
Mesh3D_XYZ,transpose,0.460,0.150509,482073,481629,6131.4987,3.3401
Torus3D,uniform_random,0.300,0.149825,479559,479439,14.3255,3.0416
Torus3D,uniform_random,0.120,0.059818,191465,191418,14.0721,3.0029
Mesh3D_XYZ,transpose,0.440,0.148962,477134,476679,5686.9148,3.3742
Mesh3D_XYZ,transpose,0.400,0.146330,468685,468255,4637.4658,3.4507
Torus3D,tornado,0.060,0.029986,95969,95955,8.4982,1.7491
Torus3D,tornado,0.120,0.059930,191803,191776,8.4991,1.7496
Mesh3D_XYZ,shuffle,0.360,0.177280,567590,567296,361.2024,3.1172
Torus3D,uniform_random,0.340,0.169811,543529,543395,14.4511,3.0574
Torus3D,uniform_random,0.360,0.179726,575281,575124,14.5610,3.0648
Torus3D,uniform_random,0.240,0.119929,383853,383774,14.2036,3.0213
Mesh3D_XYZ,transpose,0.300,0.134870,431917,431585,1572.9457,3.6542
Torus3D,uniform_random,0.380,0.189727,607295,607128,14.7202,3.0724
Torus3D,tornado,0.100,0.049967,159922,159895,8.4983,1.7491
Torus3D,tornado,0.160,0.079982,255981,255944,8.4991,1.7495
Torus3D,tornado,0.180,0.089986,287998,287955,8.4986,1.7493
Torus3D,uniform_random,0.200,0.099805,319463,319375,14.1532,3.0129
Torus3D,uniform_random,0.280,0.139840,447620,447489,14.2779,3.0366
Torus3D,uniform_random,0.180,0.089788,287385,287322,14.1326,3.0114
Torus3D,tornado,0.140,0.069976,223956,223924,8.4984,1.7492
Torus3D,uniform_random,0.320,0.159756,511352,511218,14.3828,3.0500
Torus3D,tornado,0.080,0.039918,127758,127738,8.4985,1.7492
Torus3D,uniform_random,0.480,0.239792,767559,767336,16.4830,3.0705
Torus3D,tornado,0.240,0.120062,384256,384197,8.4990,1.7495
Torus3D,uniform_random,0.460,0.229768,735461,735258,16.2560,3.0720
Torus3D,uniform_random,0.400,0.199692,639206,639016,14.9953,3.0752
Torus3D,shuffle,0.020,0.009959,31874,31869,14.0232,3.0049
Torus3D,tornado,0.220,0.110023,352129,352075,8.4989,1.7494
Torus3D,uniform_random,0.420,0.209710,671255,671072,15.3889,3.0774
Torus3D,tornado,0.300,0.150019,480137,480062,8.5002,1.7501
Torus3D,tornado,0.320,0.159987,512039,511959,8.5006,1.7503
Torus3D,tornado,0.260,0.129986,416018,415954,8.4993,1.7497
Mesh3D_XYZ,transpose,0.420,0.147621,472834,472386,5191.1545,3.4123
Torus3D,shuffle,0.060,0.029985,95969,95952,14.0195,3.0015
Torus3D,uniform_random,0.500,0.249785,799563,799311,16.6725,3.0667
Torus3D,tornado,0.380,0.189955,607948,607855,8.5006,1.7503
Torus3D,tornado,0.200,0.099958,319915,319865,8.4987,1.7494
Torus3D,shuffle,0.100,0.049965,159922,159888,14.0289,3.0022
Torus3D,tornado,0.280,0.139989,448032,447965,8.4995,1.7498
Torus3D,tornado,0.340,0.170001,544090,544004,8.5005,1.7502
Torus3D,shuffle,0.180,0.089978,287998,287929,14.0910,3.0179
Torus3D,tornado,0.420,0.209830,671555,671456,8.5009,1.7504
Mesh3D_XYZ,transpose,0.500,0.153376,491257,490803,6908.9214,3.2703
Torus3D,shuffle,0.220,0.110014,352129,352045,14.1556,3.0327
Torus3D,shuffle,0.240,0.120050,384256,384159,14.2238,3.0431
Mesh3D_XYZ,transpose,0.480,0.152077,487093,486646,6479.1428,3.3033
Torus3D,shuffle,0.260,0.129973,416018,415913,14.3325,3.0518
Torus3D,tornado,0.400,0.199853,639625,639529,8.5005,1.7502
Torus3D,uniform_random,0.440,0.219703,703251,703051,15.8318,3.0755
Torus3D,shuffle,0.040,0.019957,63870,63861,14.0090,3.0009
Torus3D,transpose,0.020,0.009959,31874,31869,14.0319,3.0006
Torus3D,tornado,0.440,0.219852,703631,703527,8.5007,1.7503
Torus3D,tornado,0.480,0.239871,767695,767587,8.5008,1.7504
Torus3D,shuffle,0.080,0.039917,127758,127733,14.0169,2.9993
Torus3D,shuffle,0.300,0.150001,480137,480004,14.9450,3.0601
Torus3D,transpose,0.060,0.029984,95969,95949,14.0748,3.0019
Torus3D,shuffle,0.160,0.079976,255981,255922,14.0684,3.0130
Torus3D,shuffle,0.340,0.169978,544090,543929,15.4706,3.0580
Torus3D,shuffle,0.360,0.179956,576029,575858,15.6111,3.0581
Torus3D,tornado,0.460,0.229851,735627,735522,8.5006,1.7503
Torus3D,transpose,0.040,0.019956,63870,63860,14.0511,2.9992
Torus3D,shuffle,0.320,0.159967,512039,511893,15.2639,3.0589
Torus3D,transpose,0.100,0.049964,159922,159884,14.1481,3.0179
Torus3D,shuffle,0.420,0.209798,671555,671354,16.0347,3.0620
Torus3D,shuffle,0.140,0.069971,223956,223906,14.0547,3.0091
Torus3D,tornado,0.500,0.249877,799716,799606,8.5008,1.7504
Torus3D,shuffle,0.440,0.219820,703631,703423,16.3071,3.0599
Torus3D,transpose,0.160,0.079974,255981,255918,14.3892,3.0736
Torus3D,shuffle,0.120,0.059927,191803,191767,14.0391,3.0051
Torus3D,tornado,0.360,0.179980,576029,575937,8.5008,1.7504
Torus3D,transpose,0.140,0.069970,223956,223904,14.2860,3.0507
Torus3D,transpose,0.200,0.099947,319915,319830,14.8562,3.1257
Torus3D,transpose,0.080,0.039916,127758,127730,14.1083,3.0079
Torus3D,shuffle,0.200,0.099949,319915,319837,14.1150,3.0236
Torus3D,shuffle,0.400,0.199825,639625,639440,15.7878,3.0605
Torus3D,transpose,0.240,0.120042,384256,384135,16.5523,3.1450
Sparse3D_Pillars,uniform_random,0.040,0.019905,63719,63696,13.3457,4.1193
Torus3D,transpose,0.120,0.059926,191803,191763,14.2012,3.0310
Sparse3D_Pillars,uniform_random,0.060,0.029934,95802,95789,13.4300,4.1310
Torus3D,transpose,0.280,0.139967,448032,447893,17.8714,3.1282
Torus3D,shuffle,0.380,0.189928,607948,607771,15.6739,3.0594
Torus3D,shuffle,0.460,0.229816,735627,735411,16.6717,3.0572
Torus3D,transpose,0.340,0.169967,544084,543893,19.6079,3.0911
Sparse3D_Pillars,uniform_random,0.100,0.049866,159604,159571,13.5719,4.1393
Torus3D,shuffle,0.280,0.139975,448032,447919,14.5583,3.0590
Sparse3D_Pillars,uniform_random,0.160,0.079817,255476,255414,13.9473,4.1687
Sparse3D_Pillars,uniform_random,0.180,0.089787,287385,287319,14.1741,4.1866
Sparse3D_Pillars,uniform_random,0.120,0.059818,191465,191418,13.6610,4.1421
Torus3D,transpose,0.320,0.159957,512039,511862,18.8398,3.1034
Sparse3D_Pillars,uniform_random,0.140,0.069805,223429,223375,13.7911,4.1558
Torus3D,transpose,0.380,0.189825,607706,607440,32.1517,3.0685
Sparse3D_Pillars,uniform_random,0.020,0.009930,31785,31777,13.3390,4.1425
Torus3D,transpose,0.260,0.129966,416018,415892,17.3040,3.1370
Sparse3D_Pillars,uniform_random,0.220,0.109857,351639,351543,15.8933,4.2236
Torus3D,transpose,0.180,0.089976,287998,287923,14.5435,3.0988
Sparse3D_Pillars,uniform_random,0.080,0.039832,127496,127461,13.4789,4.1269
Sparse3D_Pillars,uniform_random,0.200,0.099804,319463,319373,14.6188,4.2023
Sparse3D_Pillars,tornado,0.040,0.019957,63870,63862,9.5016,2.2508
Torus3D,shuffle,0.480,0.239833,767694,767467,16.9341,3.0546
Torus3D,transpose,0.300,0.149993,480137,479979,18.2936,3.1152
Torus3D,transpose,0.360,0.179940,576023,575809,21.2686,3.0795
Torus3D,transpose,0.220,0.110010,352129,352032,15.5246,3.1438
Torus3D,transpose,0.440,0.207161,663271,662916,1207.7508,3.0331
Sparse3D_Pillars,uniform_random,0.280,0.037430,120261,119775,8205.2924,4.5589
Torus3D,shuffle,0.500,0.249837,799712,799477,17.2942,3.0528
Sparse3D_Pillars,tornado,0.120,0.059929,191803,191774,9.5009,2.2504
Sparse3D_Pillars,tornado,0.060,0.029986,95969,95954,9.5018,2.2509
Sparse3D_Pillars,tornado,0.020,0.009959,31874,31869,9.5009,2.2505
Sparse3D_Pillars,tornado,0.100,0.049967,159922,159893,9.5017,2.2508
Sparse3D_Pillars,tornado,0.080,0.039918,127758,127737,9.5015,2.2508
Sparse3D_Pillars,tornado,0.140,0.069975,223956,223920,9.5016,2.2508
Torus3D,transpose,0.480,0.209797,671772,671349,2269.9722,3.0031
Torus3D,transpose,0.460,0.209891,672019,671651,1700.4346,3.0201
Torus3D,transpose,0.500,0.209045,669379,668944,2922.7068,2.9828
Sparse3D_Pillars,uniform_random,0.340,0.033278,106996,106490,10137.9472,4.4682
Sparse3D_Pillars,tornado,0.160,0.079981,255981,255940,9.5009,2.2504
Torus3D,transpose,0.420,0.203360,651064,650751,687.9936,3.0477
Sparse3D_Pillars,tornado,0.220,0.110022,352129,352070,9.5011,2.2506
Sparse3D_Pillars,uniform_random,0.240,0.045257,145285,144823,6261.8542,4.6126
Sparse3D_Pillars,tornado,0.180,0.089985,287998,287951,9.5014,2.2507
Torus3D,transpose,0.400,0.197449,632132,631837,289.0413,3.0592
Sparse3D_Pillars,uniform_random,0.420,0.031669,101885,101340,11885.5281,4.3928
Sparse3D_Pillars,uniform_random,0.320,0.034390,110557,110049,9631.6642,4.4821
Sparse3D_Pillars,uniform_random,0.380,0.032434,104324,103789,11226.7731,4.4308
Sparse3D_Pillars,uniform_random,0.300,0.035547,114260,113750,9315.3604,4.5199
Sparse3D_Pillars,uniform_random,0.500,0.030575,98358,97840,12482.4274,4.3597
Sparse3D_Pillars,tornado,0.280,0.139986,448032,447955,9.5004,2.2502
Sparse3D_Pillars,tornado,0.240,0.120058,384256,384187,9.5009,2.2505
Sparse3D_Pillars,uniform_random,0.400,0.032395,104161,103663,10857.4076,4.3913
Sparse3D_Pillars,uniform_random,0.360,0.033422,107460,106950,10570.6158,4.4306
Sparse3D_Pillars,shuffle,0.020,0.009959,31874,31869,11.7852,3.3791
Sparse3D_Pillars,uniform_random,0.260,0.038046,122251,121746,6976.7937,4.5874
Sparse3D_Pillars,tornado,0.300,0.150016,480137,480051,9.4998,2.2499
Sparse3D_Pillars,uniform_random,0.480,0.030255,97369,96815,12203.6355,4.3767
Sparse3D_Pillars,uniform_random,0.440,0.030978,99651,99131,12205.1255,4.3918
Sparse3D_Pillars,tornado,0.200,0.099956,319915,319860,9.5012,2.2506
Sparse3D_Pillars,tornado,0.260,0.129983,416018,415944,9.5007,2.2503
Sparse3D_Pillars,shuffle,0.040,0.019957,63870,63863,11.8043,3.3757
Sparse3D_Pillars,shuffle,0.080,0.039917,127758,127734,11.8617,3.3761
Sparse3D_Pillars,tornado,0.360,0.179977,576029,575925,9.4992,2.2496
Sparse3D_Pillars,uniform_random,0.460,0.032126,103319,102802,12287.0568,4.3632
Sparse3D_Pillars,tornado,0.320,0.159983,512039,511947,9.4993,2.2497
Sparse3D_Pillars,shuffle,0.140,0.069973,223956,223914,12.0009,3.3923
Sparse3D_Pillars,tornado,0.380,0.189951,607948,607843,9.4994,2.2497
Sparse3D_Pillars,shuffle,0.060,0.029986,95969,95954,11.8361,3.3773
Sparse3D_Pillars,tornado,0.420,0.209825,671555,671441,9.4991,2.2495
Sparse3D_Pillars,tornado,0.460,0.229846,735627,735507,9.4993,2.2497
Sparse3D_Pillars,shuffle,0.100,0.049965,159922,159889,11.9028,3.3810
Sparse3D_Pillars,shuffle,0.160,0.079978,255981,255930,12.0670,3.3982
Sparse3D_Pillars,shuffle,0.260,0.128528,411416,411291,241.1914,3.4299
Sparse3D_Pillars,transpose,0.020,0.009959,31874,31869,13.0648,4.0065
Sparse3D_Pillars,tornado,0.480,0.239866,767695,767571,9.4991,2.2496
